siiiisssssssssssssssiiisss
1.60296E+12;7241701;76;34;1;08:94:EF:9C:FF:4B;04:D5:90:40:BC:75;IP;UDP;172.18.0.20;8.8.8.8;;;;;;64613;53;DNS;;1;1;0;;;rsanwnetwork
1.60296E+12;7241703;152;68;1;00:90:0B:60:4F:DB;04:D5:90:40:BC:75;IP;UDP;172.18.0.18;8.8.8.8;;;;;;5136;53;DNS;;1;2;5;;;rsanwnetwork
1.60296E+12;7241704;79;37;1;08:94:EF:9C:FF:4B;04:D5:90:40:BC:75;IP;UDP;172.18.0.20;8.8.8.8;;;;;;38517;53;DNS;;1;1;0;;;rsanwnetwork
1.60296E+12;7241705;79;37;1;08:94:EF:9C:FF:4B;04:D5:90:40:BC:75;IP;UDP;172.18.0.18;8.8.8.8;;;;;;34696;53;DNS;;1;1;0;;;rsanwnetwork
1.60296E+12;7241706;76;34;1;00:90:0B:60:4F:DB;04:D5:90:40:BC:75;IP;UDP;172.18.0.20;8.8.8.8;;;;;;24922;53;DNS;;1;1;0;;;rsanwnetwork
1.60296E+12;7241709;294;192;1;08:94:EF:9C:FF:4B;04:D5:90:40:BC:75;IP;ICMP;172.18.0.20;8.8.4.4;;;;;;;;OTHER;Echo;1;3;2;;;rsanwnetwork
